cell_id,mean_temperature_in_C,c_rate,Ah_norm,SOH,cycle_number,depth_of_discharge,cathode_material,condition_folder,starttime,test_version
S2000FPG1Z,25.0,2.0,878.6997583973614,1.0034549292108437,3545.121970521805,0.2,NFM_NaIon,DOD20_2C2C_25degC,2024-01-01 17:10:04,18
S2000FPG1Z,25.0,2.0,976.3261809819091,1.0028152193703352,3938.996638518945,0.2,NFM_NaIon,DOD20_2C2C_25degC,2024-01-14 13:28:17,20
S2000FPG1Z,25.0,2.0,1073.9485664253152,1.0027520408322188,4332.855018634331,0.2,NFM_NaIon,DOD20_2C2C_25degC,2024-01-29 17:14:59,22
S2000FPG1Z,25.0,2.0,1555.6334031492222,0.9975813789487222,6276.216765599686,0.2,NFM_NaIon,DOD20_2C2C_25degC,2024-03-11 11:52:10,24
S2000FPG1Z,25.0,2.0,1653.227959192927,1.0008245535511708,6669.962867755094,0.2,NFM_NaIon,DOD20_2C2C_25degC,2024-03-22 21:17:24,26
S2000FPKDB,25.0,2.0,0.0,1.0,0.0,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-07-03 15:01:00,0
S2000FPKDB,25.0,2.0,373.7850369818094,1.0035650976640689,377.1913421948474,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-07-24 12:24:46,2
S2000FPKDB,25.0,2.0,746.5986870387405,1.001880127198691,753.4024452101281,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-08-14 15:04:45,4
S2000FPKDB,25.0,2.0,1118.4918881544472,1.0030735928566756,1128.6847112276369,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-09-01 16:59:58,6
S2000FPKDB,25.0,2.0,1489.9085737617595,1.0043358151360724,1503.4861192481555,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-09-18 11:08:04,8
S2000FPKDB,25.0,2.0,1861.3101028469705,1.0053850745022088,1878.2722326250985,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-10-12 17:23:36,10
S2000FPKDB,25.0,2.0,2232.5630656494072,1.005237534175626,2252.90842583387,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-11-02 17:20:15,12
S2000FPKDB,25.0,2.0,2603.5698553551406,1.003436437311355,2627.2962025690776,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-11-29 14:37:00,14
S2000FPKDB,25.0,2.0,2974.1657490167454,1.0052201481085423,3001.26933876212,0.8,NFM_NaIon,DOD80_2C2C_25degC,2023-12-22 10:20:06,16
S2000FPKDB,25.0,2.0,3344.6895529932253,1.0060870963961888,3375.169728316319,0.8,NFM_NaIon,DOD80_2C2C_25degC,2024-01-10 11:20:53,18
S2000FPKDB,25.0,2.0,3715.128011845397,1.0049675708133776,3748.983994995596,0.8,NFM_NaIon,DOD80_2C2C_25degC,2024-01-29 17:16:03,20
S2000FPKDB,25.0,2.0,4085.5055230226753,1.0051458607065538,4122.736758583464,0.8,NFM_NaIon,DOD80_2C2C_25degC,2024-02-19 11:58:32,22
S2000FPKDB,25.0,2.0,4455.7301838819385,1.0041017362379674,4496.33527892748,0.8,NFM_NaIon,DOD80_2C2C_25degC,2024-03-07 23:58:53,24
S2000FPKDB,25.0,2.0,4825.77336834321,1.003014029803447,4869.7506690780365,0.8,NFM_NaIon,DOD80_2C2C_25degC,2024-03-24 00:51:20,26
S2000FQ0EW,25.0,1.0,0.0,1.0,0.0,1.0,NFM_NaIon,DOD100_1C1C_25degC,2023-07-03 15:03:06,0
S2000FQ0EW,25.0,1.0,467.4812431648813,1.0060574515138476,376.75914414493815,1.0,NFM_NaIon,DOD100_1C1C_25degC,2023-08-08 15:10:14,2
S2000FQ0EW,25.0,1.0,934.6554529163184,1.011140344385892,753.2708395467139,1.0,NFM_NaIon,DOD100_1C1C_25degC,2023-09-05 13:00:17,4
S2000FQ0EW,25.0,1.0,1401.5282602750729,1.0067947755519533,1129.53962443781,1.0,NFM_NaIon,DOD100_1C1C_25degC,2023-10-12 17:25:43,6
S2000FQ0EW,25.0,1.0,1866.1845867372083,0.9971877212396209,1504.022071464375,1.0,NFM_NaIon,DOD100_1C1C_25degC,2023-11-10 10:47:32,8
S2000FQ0EW,25.0,1.0,2326.788377732937,0.9825558255922726,1875.2384413674945,1.0,NFM_NaIon,DOD100_1C1C_25degC,2023-12-22 10:22:29,10
S2000FQ0EW,25.0,1.0,2780.792636689227,0.9643775406031382,2241.136022379528,1.0,NFM_NaIon,DOD100_1C1C_25degC,2024-01-19 09:12:21,12
S2000FQ0EW,25.0,1.0,3226.343894639163,0.9441510393258378,2600.2210403825115,1.0,NFM_NaIon,DOD100_1C1C_25degC,2024-02-21 23:32:32,14
S2000FQ0EW,25.0,1.0,3661.458449962916,0.9201911414022236,2950.8947623032923,1.0,NFM_NaIon,DOD100_1C1C_25degC,2024-03-19 18:04:39,16
